Top 4808 candidate near-equalities (sorted by mean abs residual):
sign_target_3 ~ 1.0 * sign_input_10: mean_abs=0.0120, median_abs=0.0000, max_abs=2.0000, pct<= 0.1=0.994, pct<= 0.5=0.994
angle_target_1_2 ~ 1.0 * angle_input_8_10: mean_abs=1.5935, median_abs=1.5868, max_abs=3.1413, pct<= 0.1=0.068, pct<= 0.5=0.266
raw_target_2 ~ 0.0381 * raw_input_2: mean_abs=12.3838, median_abs=12.0554, max_abs=32.5709, pct<= 0.1=0.036, pct<= 0.5=0.148
prod_target_2_3 ~ -0.5693 * prod_input_1_2: mean_abs=243.4898, median_abs=152.0567, max_abs=1326.4468, pct<= 0.1=0.030, pct<= 0.5=0.148
diff_target_1_4 ~ 1.0 * diff_input_10_11: mean_abs=18.5329, median_abs=14.9958, max_abs=69.3645, pct<= 0.1=0.020, pct<= 0.5=0.124
diff_target_2_3 ~ 1.0 * diff_input_3_4: mean_abs=19.0365, median_abs=15.2240, max_abs=70.9470, pct<= 0.1=0.018, pct<= 0.5=0.168
prod_target_1_3 ~ 0.5625 * prod_input_1_4: mean_abs=269.4415, median_abs=116.3796, max_abs=1911.6768, pct<= 0.1=0.016, pct<= 0.5=0.162
prod_target_1_2 ~ -0.2874 * prod_input_10_11: mean_abs=138.6096, median_abs=101.6957, max_abs=578.5119, pct<= 0.1=0.034, pct<= 0.5=0.146
prod_target_1_2 ~ -0.2522 * prod_input_2_4: mean_abs=139.0884, median_abs=100.9211, max_abs=571.6725, pct<= 0.1=0.036, pct<= 0.5=0.148
sum_target_1_4 ~ 1.5571 * sum_input_2_6: mean_abs=15.6114, median_abs=11.4847, max_abs=54.0154, pct<= 0.1=0.066, pct<= 0.5=0.382
abs_target_4 ~ 2.1151 * abs_input_4: mean_abs=11.2002, median_abs=10.1836, max_abs=31.4532, pct<= 0.1=0.064, pct<= 0.5=0.478
prod_target_1_2 ~ -0.2562 * prod_input_8_12: mean_abs=139.1028, median_abs=102.7353, max_abs=577.1538, pct<= 0.1=0.038, pct<= 0.5=0.150
prod_target_1_4 ~ 0.4536 * prod_input_1_5: mean_abs=232.3874, median_abs=126.5444, max_abs=1260.1707, pct<= 0.1=0.012, pct<= 0.5=0.180
sum_target_2_3 ~ -1.8291 * sum_input_3_11: mean_abs=13.7666, median_abs=10.5901, max_abs=58.6138, pct<= 0.1=0.108, pct<= 0.5=0.450
sum_target_2_3 ~ 1.0 * sum_input_6_11: mean_abs=17.5483, median_abs=14.9623, max_abs=63.5991, pct<= 0.1=0.020, pct<= 0.5=0.094
diff_target_1_4 ~ 1.0 * diff_input_6_12: mean_abs=18.4370, median_abs=15.2291, max_abs=67.2809, pct<= 0.1=0.016, pct<= 0.5=0.138
sum_target_1_4 ~ 1.0 * sum_input_8_11: mean_abs=18.3839, median_abs=14.7131, max_abs=63.9583, pct<= 0.1=0.022, pct<= 0.5=0.130
geom_target_3_4 ~ 3.8381 * geom_input_5_6: mean_abs=6.3473, median_abs=4.8607, max_abs=27.5396, pct<= 0.1=0.090, pct<= 0.5=0.478
prod_target_2_3 ~ -0.5298 * prod_input_4_8: mean_abs=243.4003, median_abs=148.9538, max_abs=1331.3354, pct<= 0.1=0.018, pct<= 0.5=0.144
sum_target_2_3 ~ -1.7993 * sum_input_4_6: mean_abs=14.1891, median_abs=10.7212, max_abs=57.4008, pct<= 0.1=0.070, pct<= 0.5=0.450
diff_target_2_3 ~ 1.0 * diff_input_5_10: mean_abs=19.0485, median_abs=15.5185, max_abs=76.9399, pct<= 0.1=0.022, pct<= 0.5=0.134
diff_target_2_3 ~ 1.0 * diff_input_4_6: mean_abs=18.8312, median_abs=14.5771, max_abs=74.0757, pct<= 0.1=0.024, pct<= 0.5=0.148
sum_target_1_2 ~ -0.1535 * sum_input_5_7: mean_abs=15.6080, median_abs=14.1341, max_abs=45.8263, pct<= 0.1=0.036, pct<= 0.5=0.150
prod_target_1_3 ~ 0.5892 * prod_input_2_12: mean_abs=268.7457, median_abs=111.9644, max_abs=1922.8612, pct<= 0.1=0.024, pct<= 0.5=0.152
sum_target_3_4 ~ -0.0115 * sum_input_6_7: mean_abs=22.0456, median_abs=20.0911, max_abs=60.9892, pct<= 0.1=0.044, pct<= 0.5=0.126
sum_target_2_4 ~ 1.0 * sum_input_5_9: mean_abs=17.4389, median_abs=13.1207, max_abs=83.4840, pct<= 0.1=0.006, pct<= 0.5=0.096
angle_target_3_4 ~ 1.0 * angle_input_4_6: mean_abs=2.1824, median_abs=2.2354, max_abs=3.1339, pct<= 0.1=0.000, pct<= 0.5=0.132
prod_target_2_3 ~ 0.5076 * prod_input_3_5: mean_abs=243.3127, median_abs=141.9865, max_abs=1353.1802, pct<= 0.1=0.012, pct<= 0.5=0.146
angle_target_3_4 ~ 1.0 * angle_input_1_6: mean_abs=2.1860, median_abs=2.2101, max_abs=3.1406, pct<= 0.1=0.002, pct<= 0.5=0.124
raw_target_2 ~ 0.0386 * raw_input_4: mean_abs=12.3854, median_abs=12.0669, max_abs=32.5263, pct<= 0.1=0.032, pct<= 0.5=0.134
diff_target_2_4 ~ 1.0 * diff_input_6_12: mean_abs=18.6524, median_abs=13.8535, max_abs=78.1826, pct<= 0.1=0.014, pct<= 0.5=0.130
geom_target_2_4 ~ 3.0283 * geom_input_6_7: mean_abs=7.8719, median_abs=6.0645, max_abs=34.6534, pct<= 0.1=0.096, pct<= 0.5=0.446
geom_target_1_4 ~ 2.8826 * geom_input_6_7: mean_abs=7.2960, median_abs=5.8172, max_abs=28.6336, pct<= 0.1=0.088, pct<= 0.5=0.492
diff_target_1_4 ~ 1.6760 * diff_input_6_8: mean_abs=15.1283, median_abs=10.8545, max_abs=60.1183, pct<= 0.1=0.050, pct<= 0.5=0.402
raw_target_4 ~ 1.0 * raw_input_6: mean_abs=16.7061, median_abs=13.1618, max_abs=60.0254, pct<= 0.1=0.012, pct<= 0.5=0.112
sum_target_2_4 ~ 1.0 * sum_input_1_5: mean_abs=17.3482, median_abs=13.2473, max_abs=83.6111, pct<= 0.1=0.022, pct<= 0.5=0.114
prod_target_2_4 ~ -0.5465 * prod_input_8_12: mean_abs=273.1499, median_abs=118.8690, max_abs=1844.7332, pct<= 0.1=0.018, pct<= 0.5=0.136
sum_target_2_4 ~ 1.0 * sum_input_2_5: mean_abs=17.5724, median_abs=13.0332, max_abs=81.6901, pct<= 0.1=0.006, pct<= 0.5=0.096
sum_target_1_3 ~ 1.7021 * sum_input_6_10: mean_abs=15.6892, median_abs=12.0236, max_abs=56.3806, pct<= 0.1=0.076, pct<= 0.5=0.416
prod_target_2_3 ~ -0.5262 * prod_input_7_12: mean_abs=243.0506, median_abs=149.0584, max_abs=1344.1391, pct<= 0.1=0.026, pct<= 0.5=0.144
angle_target_3_4 ~ 1.0 * angle_input_2_6: mean_abs=2.1803, median_abs=2.2074, max_abs=3.1378, pct<= 0.1=0.004, pct<= 0.5=0.124
prod_target_1_3 ~ -0.6338 * prod_input_7_11: mean_abs=270.7113, median_abs=123.3322, max_abs=1932.8741, pct<= 0.1=0.024, pct<= 0.5=0.142
prod_target_1_3 ~ 0.6451 * prod_input_10_11: mean_abs=269.8559, median_abs=116.4987, max_abs=1929.6902, pct<= 0.1=0.018, pct<= 0.5=0.140
prod_target_2_4 ~ -0.4799 * prod_input_5_10: mean_abs=271.2649, median_abs=110.0624, max_abs=1845.7327, pct<= 0.1=0.020, pct<= 0.5=0.156
diff_target_1_3 ~ 1.0 * diff_input_8_12: mean_abs=16.8386, median_abs=12.8478, max_abs=83.7359, pct<= 0.1=0.022, pct<= 0.5=0.126
raw_target_1 ~ -0.1696 * raw_input_12: mean_abs=11.8954, median_abs=10.7919, max_abs=33.5846, pct<= 0.1=0.036, pct<= 0.5=0.134
diff_target_3_4 ~ -8.5445 * diff_input_7_8: mean_abs=23.2384, median_abs=20.9870, max_abs=68.2479, pct<= 0.1=0.074, pct<= 0.5=0.390
prod_target_1_2 ~ 0.2737 * prod_input_5_7: mean_abs=138.9119, median_abs=100.2825, max_abs=580.4623, pct<= 0.1=0.022, pct<= 0.5=0.122
sum_target_2_3 ~ 1.0 * sum_input_10_12: mean_abs=17.6923, median_abs=15.3615, max_abs=65.2058, pct<= 0.1=0.022, pct<= 0.5=0.126
prod_target_2_4 ~ -0.4922 * prod_input_1_12: mean_abs=271.7167, median_abs=113.1653, max_abs=1826.8511, pct<= 0.1=0.020, pct<= 0.5=0.152
diff_target_1_2 ~ 0.1291 * diff_input_5_12: mean_abs=18.1875, median_abs=16.7021, max_abs=47.1682, pct<= 0.1=0.022, pct<= 0.5=0.130
prod_target_1_2 ~ -0.3231 * prod_input_9_12: mean_abs=138.7725, median_abs=103.0327, max_abs=573.5045, pct<= 0.1=0.028, pct<= 0.5=0.122
geom_target_2_3 ~ 3.2199 * geom_input_6_8: mean_abs=7.3097, median_abs=5.8967, max_abs=29.2664, pct<= 0.1=0.090, pct<= 0.5=0.468
sum_target_2_4 ~ 1.0 * sum_input_8_11: mean_abs=17.2474, median_abs=12.7133, max_abs=81.3927, pct<= 0.1=0.008, pct<= 0.5=0.124
prod_target_1_3 ~ 0.5924 * prod_input_8_12: mean_abs=269.8921, median_abs=118.4063, max_abs=1927.3611, pct<= 0.1=0.020, pct<= 0.5=0.144
prod_target_1_2 ~ 0.2781 * prod_input_8_11: mean_abs=139.0656, median_abs=101.5927, max_abs=582.7052, pct<= 0.1=0.030, pct<= 0.5=0.138
prod_target_1_4 ~ 0.5029 * prod_input_4_5: mean_abs=232.0771, median_abs=124.9476, max_abs=1280.4235, pct<= 0.1=0.014, pct<= 0.5=0.144
sum_target_1_4 ~ 1.5826 * sum_input_3_5: mean_abs=15.5000, median_abs=11.6104, max_abs=56.8141, pct<= 0.1=0.072, pct<= 0.5=0.382
diff_target_3_4 ~ 1.0 * diff_input_4_7: mean_abs=30.2345, median_abs=30.7312, max_abs=54.5322, pct<= 0.1=0.002, pct<= 0.5=0.012
diff_target_2_4 ~ 1.0 * diff_input_10_11: mean_abs=18.7919, median_abs=14.0270, max_abs=82.1598, pct<= 0.1=0.014, pct<= 0.5=0.130
angle_target_3_4 ~ 1.0 * angle_input_3_6: mean_abs=2.2561, median_abs=2.3063, max_abs=3.1387, pct<= 0.1=0.000, pct<= 0.5=0.088
diff_target_1_3 ~ -1.7823 * diff_input_6_9: mean_abs=14.4645, median_abs=10.4442, max_abs=64.9279, pct<= 0.1=0.074, pct<= 0.5=0.354
raw_target_4 ~ 2.1141 * raw_input_4: mean_abs=11.2426, median_abs=10.1753, max_abs=31.4647, pct<= 0.1=0.062, pct<= 0.5=0.476
sum_target_2_4 ~ 1.8481 * sum_input_3_11: mean_abs=13.9691, median_abs=10.2686, max_abs=66.2672, pct<= 0.1=0.086, pct<= 0.5=0.426
prod_target_2_3 ~ -0.5996 * prod_input_4_9: mean_abs=243.4161, median_abs=142.7554, max_abs=1359.0758, pct<= 0.1=0.032, pct<= 0.5=0.148
prod_target_1_2 ~ -0.3054 * prod_input_2_12: mean_abs=138.8925, median_abs=102.4201, max_abs=571.6559, pct<= 0.1=0.028, pct<= 0.5=0.116
prod_target_2_4 ~ 0.5223 * prod_input_5_7: mean_abs=272.2310, median_abs=113.8426, max_abs=1862.2665, pct<= 0.1=0.014, pct<= 0.5=0.118
prod_target_1_2 ~ -0.3059 * prod_input_5_10: mean_abs=138.9271, median_abs=101.4460, max_abs=585.8230, pct<= 0.1=0.020, pct<= 0.5=0.120
prod_target_1_2 ~ -0.3125 * prod_input_1_12: mean_abs=138.7469, median_abs=101.1614, max_abs=575.4021, pct<= 0.1=0.032, pct<= 0.5=0.116
sum_target_1_3 ~ -1.7319 * sum_input_1_6: mean_abs=15.5794, median_abs=11.2695, max_abs=60.7200, pct<= 0.1=0.066, pct<= 0.5=0.412
sum_target_1_4 ~ 1.0 * sum_input_5_9: mean_abs=18.5052, median_abs=14.7955, max_abs=68.3762, pct<= 0.1=0.022, pct<= 0.5=0.116
geom_target_2_4 ~ 3.0528 * geom_input_6_10: mean_abs=8.0123, median_abs=6.0412, max_abs=35.3638, pct<= 0.1=0.100, pct<= 0.5=0.448
diff_target_1_3 ~ 1.7356 * diff_input_1_6: mean_abs=14.6834, median_abs=10.5355, max_abs=64.6972, pct<= 0.1=0.054, pct<= 0.5=0.348
prod_target_2_4 ~ -0.5142 * prod_input_2_12: mean_abs=272.0612, median_abs=110.6178, max_abs=1826.7213, pct<= 0.1=0.014, pct<= 0.5=0.116
raw_target_1 ~ 0.1852 * raw_input_11: mean_abs=11.8921, median_abs=10.9291, max_abs=33.4613, pct<= 0.1=0.036, pct<= 0.5=0.122
sum_target_1_2 ~ -0.2100 * sum_input_7_11: mean_abs=15.5993, median_abs=13.9711, max_abs=46.7930, pct<= 0.1=0.032, pct<= 0.5=0.126
sum_target_1_3 ~ -1.7356 * sum_input_6_9: mean_abs=15.6161, median_abs=11.3380, max_abs=59.5874, pct<= 0.1=0.072, pct<= 0.5=0.426
prod_target_2_4 ~ -0.5632 * prod_input_9_12: mean_abs=272.7288, median_abs=116.2090, max_abs=1835.6232, pct<= 0.1=0.022, pct<= 0.5=0.122
sum_target_1_3 ~ 1.0 * sum_input_10_12: mean_abs=18.9439, median_abs=13.9180, max_abs=79.9994, pct<= 0.1=0.012, pct<= 0.5=0.114
diff_target_1_2 ~ 0.1227 * diff_input_6_7: mean_abs=18.2198, median_abs=16.9317, max_abs=47.3997, pct<= 0.1=0.024, pct<= 0.5=0.118
prod_target_2_3 ~ 0.6006 * prod_input_10_12: mean_abs=243.6316, median_abs=145.5029, max_abs=1359.6688, pct<= 0.1=0.030, pct<= 0.5=0.132
prod_target_2_4 ~ 0.5842 * prod_input_8_11: mean_abs=273.2686, median_abs=122.2369, max_abs=1855.8866, pct<= 0.1=0.020, pct<= 0.5=0.130
prod_target_1_3 ~ 0.6664 * prod_input_1_12: mean_abs=269.1233, median_abs=115.1880, max_abs=1937.6221, pct<= 0.1=0.022, pct<= 0.5=0.138
sum_target_3_4 ~ -0.0242 * sum_input_5_11: mean_abs=22.0389, median_abs=20.3194, max_abs=61.7487, pct<= 0.1=0.028, pct<= 0.5=0.120
diff_target_3_4 ~ 11.2708 * diff_input_4_9: mean_abs=22.7356, median_abs=21.2150, max_abs=69.0536, pct<= 0.1=0.064, pct<= 0.5=0.410
prod_target_1_3 ~ -0.3034 * prod_input_3_6: mean_abs=265.6202, median_abs=104.8270, max_abs=1792.3548, pct<= 0.1=0.020, pct<= 0.5=0.142
raw_target_2 ~ 0.0327 * raw_input_12: mean_abs=12.3894, median_abs=12.0874, max_abs=32.3167, pct<= 0.1=0.024, pct<= 0.5=0.120
sum_target_2_4 ~ 1.0 * sum_input_3_10: mean_abs=17.8421, median_abs=13.0500, max_abs=85.4969, pct<= 0.1=0.008, pct<= 0.5=0.104
prod_target_1_2 ~ 0.3468 * prod_input_9_11: mean_abs=138.8297, median_abs=100.1776, max_abs=574.2174, pct<= 0.1=0.024, pct<= 0.5=0.114
prod_target_2_4 ~ 0.5413 * prod_input_1_11: mean_abs=272.0769, median_abs=115.9695, max_abs=1827.3736, pct<= 0.1=0.010, pct<= 0.5=0.112
prod_target_1_4 ~ 0.5276 * prod_input_5_12: mean_abs=232.2360, median_abs=126.8855, max_abs=1290.2629, pct<= 0.1=0.020, pct<= 0.5=0.124
prod_target_3_4 ~ 1.0 * prod_input_6_11: mean_abs=173.0449, median_abs=100.7987, max_abs=863.8434, pct<= 0.1=0.010, pct<= 0.5=0.086
sum_target_1_3 ~ -1.7636 * sum_input_2_6: mean_abs=15.7113, median_abs=11.1903, max_abs=61.1867, pct<= 0.1=0.076, pct<= 0.5=0.422
prod_target_1_3 ~ 0.6694 * prod_input_4_12: mean_abs=268.2951, median_abs=112.7681, max_abs=1896.4114, pct<= 0.1=0.030, pct<= 0.5=0.126
prod_target_1_2 ~ 0.3353 * prod_input_1_11: mean_abs=138.7503, median_abs=100.9871, max_abs=587.7147, pct<= 0.1=0.016, pct<= 0.5=0.114
sum_target_3_4 ~ -0.0175 * sum_input_6_8: mean_abs=22.0457, median_abs=20.1086, max_abs=60.8776, pct<= 0.1=0.034, pct<= 0.5=0.118
diff_target_2_3 ~ 1.0 * diff_input_3_9: mean_abs=19.6150, median_abs=15.6277, max_abs=75.3003, pct<= 0.1=0.016, pct<= 0.5=0.130
prod_target_1_2 ~ 0.3349 * prod_input_2_11: mean_abs=138.9101, median_abs=102.3042, max_abs=572.5909, pct<= 0.1=0.024, pct<= 0.5=0.114
sum_target_1_4 ~ 1.0 * sum_input_1_5: mean_abs=18.5189, median_abs=15.0573, max_abs=68.4605, pct<= 0.1=0.018, pct<= 0.5=0.108
prod_target_1_2 ~ 0.2902 * prod_input_5_8: mean_abs=139.3903, median_abs=101.8636, max_abs=583.4435, pct<= 0.1=0.020, pct<= 0.5=0.110
diff_target_1_4 ~ 1.0 * diff_input_4_7: mean_abs=18.9599, median_abs=14.9012, max_abs=68.5800, pct<= 0.1=0.012, pct<= 0.5=0.102
prod_target_2_4 ~ -0.2188 * prod_input_3_6: mean_abs=266.3130, median_abs=105.1325, max_abs=1805.1068, pct<= 0.1=0.020, pct<= 0.5=0.136
prod_target_1_3 ~ 0.6832 * prod_input_9_12: mean_abs=269.4039, median_abs=112.9960, max_abs=1924.8501, pct<= 0.1=0.018, pct<= 0.5=0.126
prod_target_2_3 ~ 0.6119 * prod_input_7_11: mean_abs=243.5109, median_abs=150.9104, max_abs=1330.3507, pct<= 0.1=0.022, pct<= 0.5=0.120
geom_target_1_4 ~ 2.9165 * geom_input_6_10: mean_abs=7.4441, median_abs=5.9965, max_abs=29.2219, pct<= 0.1=0.090, pct<= 0.5=0.460
prod_target_2_3 ~ -0.6309 * prod_input_2_4: mean_abs=243.5301, median_abs=146.2881, max_abs=1359.9180, pct<= 0.1=0.020, pct<= 0.5=0.122
sum_target_1_4 ~ 1.0 * sum_input_2_5: mean_abs=18.5894, median_abs=14.8061, max_abs=67.2371, pct<= 0.1=0.026, pct<= 0.5=0.094
prod_target_1_2 ~ -0.3890 * prod_input_4_12: mean_abs=138.7260, median_abs=102.2641, max_abs=572.7918, pct<= 0.1=0.026, pct<= 0.5=0.102
sum_target_3_4 ~ -0.0135 * sum_input_6_9: mean_abs=22.0440, median_abs=20.0735, max_abs=61.0200, pct<= 0.1=0.034, pct<= 0.5=0.108
sum_target_1_4 ~ 1.0 * sum_input_9_11: mean_abs=18.9354, median_abs=15.2325, max_abs=70.2418, pct<= 0.1=0.012, pct<= 0.5=0.098
prod_target_2_3 ~ -0.6441 * prod_input_1_4: mean_abs=243.7405, median_abs=150.6541, max_abs=1328.4222, pct<= 0.1=0.022, pct<= 0.5=0.130
diff_target_3_4 ~ -11.3579 * diff_input_5_11: mean_abs=26.2345, median_abs=24.5259, max_abs=81.6706, pct<= 0.1=0.078, pct<= 0.5=0.320
diff_target_1_3 ~ 1.8415 * diff_input_2_6: mean_abs=14.4033, median_abs=10.3648, max_abs=60.3113, pct<= 0.1=0.066, pct<= 0.5=0.362
prod_target_2_4 ~ 0.5581 * prod_input_2_11: mean_abs=272.3061, median_abs=113.1900, max_abs=1846.7433, pct<= 0.1=0.016, pct<= 0.5=0.110
geom_target_1_3 ~ 3.0105 * geom_input_6_7: mean_abs=7.8104, median_abs=6.1419, max_abs=37.5571, pct<= 0.1=0.096, pct<= 0.5=0.440
sum_target_1_3 ~ 1.0 * sum_input_6_11: mean_abs=18.8950, median_abs=14.1970, max_abs=79.6471, pct<= 0.1=0.018, pct<= 0.5=0.112
sum_target_1_2 ~ -0.1365 * sum_input_5_8: mean_abs=15.6345, median_abs=14.5884, max_abs=45.6400, pct<= 0.1=0.020, pct<= 0.5=0.112
sum_target_3_4 ~ 0.0034 * sum_input_1_6: mean_abs=22.0418, median_abs=20.1395, max_abs=61.3214, pct<= 0.1=0.032, pct<= 0.5=0.102
sum_target_3_4 ~ 0.0077 * sum_input_6_10: mean_abs=22.0434, median_abs=20.0807, max_abs=61.0969, pct<= 0.1=0.032, pct<= 0.5=0.094
diff_target_2_4 ~ 1.0 * diff_input_4_7: mean_abs=19.2507, median_abs=14.8482, max_abs=81.7771, pct<= 0.1=0.022, pct<= 0.5=0.126
diff_target_1_3 ~ 1.0 * diff_input_7_9: mean_abs=17.3923, median_abs=13.1569, max_abs=84.6725, pct<= 0.1=0.018, pct<= 0.5=0.112
diff_target_2_3 ~ 1.0 * diff_input_7_12: mean_abs=19.3989, median_abs=15.2045, max_abs=72.4006, pct<= 0.1=0.028, pct<= 0.5=0.116
sum_target_2_4 ~ 1.0 * sum_input_9_11: mean_abs=17.9404, median_abs=13.3012, max_abs=82.5327, pct<= 0.1=0.006, pct<= 0.5=0.076
raw_target_2 ~ -0.0464 * raw_input_11: mean_abs=12.3880, median_abs=12.0663, max_abs=32.4183, pct<= 0.1=0.024, pct<= 0.5=0.104
prod_target_2_4 ~ 0.1277 * prod_input_6_10: mean_abs=266.0493, median_abs=106.3933, max_abs=1803.9404, pct<= 0.1=0.018, pct<= 0.5=0.116
geom_target_2_3 ~ 3.2379 * geom_input_6_9: mean_abs=7.5460, median_abs=6.0750, max_abs=29.5068, pct<= 0.1=0.104, pct<= 0.5=0.434
raw_target_1 ~ 0.2678 * raw_input_5: mean_abs=11.8645, median_abs=10.9496, max_abs=33.8639, pct<= 0.1=0.030, pct<= 0.5=0.120
angle_target_2_3 ~ 1.0 * angle_input_5_6: mean_abs=1.7305, median_abs=1.8093, max_abs=3.1415, pct<= 0.1=0.046, pct<= 0.5=0.252
diff_target_3_4 ~ -12.4811 * diff_input_4_12: mean_abs=20.7752, median_abs=17.6432, max_abs=68.5594, pct<= 0.1=0.092, pct<= 0.5=0.466
geom_target_2_3 ~ 3.2907 * geom_input_1_6: mean_abs=7.5045, median_abs=6.0488, max_abs=29.5715, pct<= 0.1=0.090, pct<= 0.5=0.438
sum_target_2_4 ~ 1.8826 * sum_input_4_6: mean_abs=13.8266, median_abs=10.2298, max_abs=63.5585, pct<= 0.1=0.098, pct<= 0.5=0.432
sum_target_1_3 ~ -1.7734 * sum_input_3_5: mean_abs=16.0677, median_abs=12.2251, max_abs=62.0179, pct<= 0.1=0.068, pct<= 0.5=0.388
prod_target_2_4 ~ 0.6049 * prod_input_9_11: mean_abs=272.8836, median_abs=115.6841, max_abs=1856.6132, pct<= 0.1=0.022, pct<= 0.5=0.108
prod_target_1_4 ~ -0.5590 * prod_input_5_11: mean_abs=232.2640, median_abs=126.3502, max_abs=1280.5709, pct<= 0.1=0.014, pct<= 0.5=0.104
sum_target_2_3 ~ 1.0 * sum_input_5_6: mean_abs=18.1244, median_abs=15.6819, max_abs=64.4129, pct<= 0.1=0.016, pct<= 0.5=0.102
prod_target_3_4 ~ 1.0 * prod_input_5_6: mean_abs=173.9537, median_abs=102.9065, max_abs=864.3646, pct<= 0.1=0.016, pct<= 0.5=0.072
sum_target_3_4 ~ 0.0014 * sum_input_2_6: mean_abs=22.0422, median_abs=20.1145, max_abs=61.2777, pct<= 0.1=0.038, pct<= 0.5=0.096
prod_target_1_2 ~ 0.3541 * prod_input_1_5: mean_abs=139.0473, median_abs=100.1676, max_abs=583.6751, pct<= 0.1=0.020, pct<= 0.5=0.092
sum_target_1_2 ~ 0.1638 * sum_input_6_11: mean_abs=15.6177, median_abs=14.4464, max_abs=45.4943, pct<= 0.1=0.022, pct<= 0.5=0.112
diff_target_1_3 ~ 1.0 * diff_input_1_12: mean_abs=17.5959, median_abs=13.1561, max_abs=84.3858, pct<= 0.1=0.026, pct<= 0.5=0.098
prod_target_3_4 ~ -2.3602 * prod_input_5_10: mean_abs=115.8186, median_abs=76.5726, max_abs=496.0560, pct<= 0.1=0.074, pct<= 0.5=0.460
prod_target_3_4 ~ 2.3915 * prod_input_5_8: mean_abs=115.7663, median_abs=76.2539, max_abs=505.1544, pct<= 0.1=0.058, pct<= 0.5=0.440
sum_target_1_2 ~ 0.1924 * sum_input_10_12: mean_abs=15.6167, median_abs=14.4665, max_abs=45.9261, pct<= 0.1=0.026, pct<= 0.5=0.104
prod_target_3_4 ~ -2.3376 * prod_input_1_12: mean_abs=117.7335, median_abs=82.1244, max_abs=508.3300, pct<= 0.1=0.080, pct<= 0.5=0.474
sum_target_2_3 ~ 1.0 * sum_input_4_10: mean_abs=18.4787, median_abs=16.1501, max_abs=68.1633, pct<= 0.1=0.018, pct<= 0.5=0.080
diff_target_1_2 ~ 0.1188 * diff_input_6_8: mean_abs=18.2372, median_abs=16.9492, max_abs=46.5205, pct<= 0.1=0.020, pct<= 0.5=0.092
prod_target_1_2 ~ 0.3731 * prod_input_5_9: mean_abs=139.0200, median_abs=100.3238, max_abs=580.6263, pct<= 0.1=0.010, pct<= 0.5=0.098
sum_target_3_4 ~ 0.0163 * sum_input_4_6: mean_abs=22.0414, median_abs=20.2880, max_abs=61.5130, pct<= 0.1=0.030, pct<= 0.5=0.104
diff_target_1_3 ~ 1.7647 * diff_input_3_12: mean_abs=14.6160, median_abs=11.3086, max_abs=63.0591, pct<= 0.1=0.068, pct<= 0.5=0.348
prod_target_1_3 ~ -0.6899 * prod_input_8_11: mean_abs=270.7128, median_abs=126.1581, max_abs=1931.4386, pct<= 0.1=0.020, pct<= 0.5=0.122
prod_target_1_2 ~ 0.4182 * prod_input_4_11: mean_abs=138.7481, median_abs=101.2704, max_abs=572.6430, pct<= 0.1=0.016, pct<= 0.5=0.106
prod_target_2_3 ~ 0.6363 * prod_input_5_7: mean_abs=242.9332, median_abs=147.6481, max_abs=1343.5806, pct<= 0.1=0.018, pct<= 0.5=0.114
diff_target_3_4 ~ 1.0 * diff_input_2_7: mean_abs=31.3530, median_abs=31.6777, max_abs=57.3463, pct<= 0.1=0.002, pct<= 0.5=0.010
diff_target_1_3 ~ 1.0 * diff_input_9_12: mean_abs=17.4697, median_abs=13.1022, max_abs=86.3465, pct<= 0.1=0.016, pct<= 0.5=0.096
diff_target_2_4 ~ 1.0 * diff_input_2_7: mean_abs=19.6151, median_abs=14.6456, max_abs=84.3828, pct<= 0.1=0.018, pct<= 0.5=0.100
prod_target_2_4 ~ 0.1384 * prod_input_2_6: mean_abs=265.9442, median_abs=107.0423, max_abs=1802.4223, pct<= 0.1=0.024, pct<= 0.5=0.100
prod_target_1_3 ~ -0.7120 * prod_input_2_11: mean_abs=269.6753, median_abs=118.1257, max_abs=1931.4508, pct<= 0.1=0.018, pct<= 0.5=0.112
prod_target_2_4 ~ 0.0642 * prod_input_4_6: mean_abs=265.8925, median_abs=107.0979, max_abs=1802.8488, pct<= 0.1=0.060, pct<= 0.5=0.106
geom_target_1_3 ~ 3.0423 * geom_input_6_10: mean_abs=7.9144, median_abs=5.9079, max_abs=37.7160, pct<= 0.1=0.098, pct<= 0.5=0.422
sum_target_3_4 ~ -0.0062 * sum_input_3_5: mean_abs=22.0439, median_abs=20.0916, max_abs=61.1379, pct<= 0.1=0.034, pct<= 0.5=0.102
sum_target_1_4 ~ 1.7342 * sum_input_3_11: mean_abs=15.5267, median_abs=11.3125, max_abs=55.6664, pct<= 0.1=0.064, pct<= 0.5=0.370
prod_target_1_2 ~ 0.3539 * prod_input_2_5: mean_abs=139.1671, median_abs=101.0523, max_abs=578.7556, pct<= 0.1=0.024, pct<= 0.5=0.090
sum_target_2_4 ~ 2.1271 * sum_input_5_7: mean_abs=14.1625, median_abs=10.4547, max_abs=67.0683, pct<= 0.1=0.088, pct<= 0.5=0.418
sum_target_1_4 ~ 1.0 * sum_input_2_11: mean_abs=19.0461, median_abs=15.5181, max_abs=67.5149, pct<= 0.1=0.012, pct<= 0.5=0.076
